,stars,comments
602,5,My daughter loves this phone & it’s features!! It is a great Phone!!
603,5,This phone is amazing!!! I love the size of this phone & it’s features!!
604,5,"Love the iPhone 8! Coming from the 7, is by far the fastest iPhone yet, I wish I had gone with the x though just to change things up, but the 8 is amazing just my personal preference"
605,5,"I have been using Samsung for the last 6 years, I like this mobile very much"
606,5,"Again I'm an android fan and my wife isn't so upon her inspection, she raves about this phone."
607,5,"My old iPhone 6s was doing fine till I absolutely obliterated it. The reviews of the 8 were good enough so I went with 8 vs the 10 and saved a small amount of $$. Surprisingly the reviews of the 10 were less than desirable - another reason to pick the 8. It has performed flawlessly so far and is quite a lot like my old 6s, just a little faster. Good phone, recommended"
608,5,Upgraded from 6 Plus. Great phone and camera. Super fast. And was able to turn in my old phone for $180!
609,3,"Not much has really changed from the 6S to this, other than Apple won't start slowing this one down for a few years [hopefully]"
610,5,I have always been an Apple product fan and this purchase supported that.
611,5,So far so good. Bought for 18 year old boy. He like it so far
612,5,"Does everything I need it to do. Takes amazing pictures, is fast, etc. Great upgrade from the iPhone 6."
613,5,Glad we did the upgrade. Definitely faster than my previous iPhone.
614,5,"Quick and efficient, just as I hoped. Happy with my decision to upgrade!"
615,5,Awesome camera. It take pictures just like one of the expensive ones.
616,5,"Had a pleasant experience upgrading my phone at Best Buy. The salesman was professional, polite and courteous."
617,5,What can I say? It’s an iPhone. It works great and I am impressed with it. I haven’t had any problems or negatives to report.
618,5,Upgraded her from IPhone 6 to the 8plus and she love it
619,5,Great phone! Happy with it so far. Best Buy is the best place to get phones by far!!
620,5,What more to say. Apple I Phone 8. It is all that I expected and more. Thousands of positive reviews say it much better than me. I am not not a techno person but I find it easy to use and love it.
621,5,Apple continues to create great product. Very pleased with this device
622,4,"8 plus is large- almost too large, close to being a tablet on your ear."
623,4,Still subtle in color when placed in a protective case.
624,5,Love the size of it so easy to see and as always Apple is the best
625,4,"the 8 is an extension of all other iphones similar in function, this is a large phone takes a bit to get used to"
626,5,It is way cheaper than the iphone x but better than the 7.
627,4,definitely recommend. nice upgrade from the 6s plus
628,5,Daughter loves it. Awesome camera and fast internet.
629,5,"I found that my old iPhone wasn't keeping up to what I was used to so when Verizon came out with a rebate, I took advantage."
630,4,Camera is great and the screen has crisp quality. Same size as a 7 plus but better aspects.
631,5,"Large screen, easily handled, fast, once you go apple you can’t go back"
632,5,This phone is better than I expected. The speakers are good and the camera quality and zoom are great.
633,5,"Best Buy reps did a great job to upgrade my cellphone, transfer data and complete the transaction in a timely manner"
634,5,"I was torn between the 8+ and the 10. Ultimately I decided on the 8+, and am really happy with what it has to offer. The pictures are fantastic- clear as day. Great phone!"
635,5,Love love this phone!!! I would tell everyone about it
636,4,It’s an iPhone. It’s not much different than my last iPhone except it runs the latest iOS without having to worry about Apple’s intentional slow-down yet. I like the Plus- my last phone was standard size and I really love the larger screen. But it’s heavy. Sometimes the phone stops responding to touch screen for no apparent reason. This is concerning. And I may bring it up with Apple Support after a little google research. Overall - it’s really OK. It’s a good phone but probably not much better than any other good smart phone.
637,5,The camera is much better and my area of TX can get dusty quite often so I will really enjoy the dust resistance.
638,5,Another great phone from Apple. It feels a little lighter and I enjoy the larger screen of the Plus.
639,5,Got this on the buy one get one promotion with AT&T. My wife loves it.
640,5,"I needed to upgrade from my 6. I didn't care to spend the extra 300 for the X. This phone is just fine, and didn't take an time at all to learn the new features."
641,5,Great phone and great all around features at what is a reasonable price in today’s world
642,5,I love my phone it works great it is upgrades in the lot faster than my 6+ thanks
643,5,Good phone. It’s quick and has good storage for me probably too big for someone with small hands
644,5,the new I phone 8 is much clear photos and battery life lasts longer. the size is a litter larger and all apps much clearer
645,5,Love how easy it is to get a new phone at Best Buy. Walk in tell them what I want and walk out with my phone all set to use. Love the service and how much knowledge the workers have about the phone plans and phones.
646,4,I have had an iPhone 5 for years and it was time to upgrade. This phone works well and updates some of the problems I had with the 5. The 5 was a great device for the time but was not a great phone. Sound quality was poor. The 8 sounds much better.
647,5,"Enjoying the larger sized Plus, many useful features and a great camera!"
648,5,"I love my new phone. I upgraded from the 6 to the 8 plus . I was afraid of the size , but now I LOVE it!"
649,5,This iPhone 8 is by far the best iPhone I have owned. Plus the wireless charging is an amazing convenience with super quick charge ups.
650,5,I purchase this for my mom.. bestbuy had amazing deal got the phone free great camera and very fast
651,5,"Love my new iphone8. Perfect size to fit into my old case that I love, OS11 works great with it. And service by Best Buy made my purchase easy and quick"
652,5,I went from the Iphone 6 to this and it is amazing how much bigger the screen is. I look at my old phone now and can't believe how small it is!
653,5,I love the Apple phone and I had a great experience with the beat buy staff!
654,4,This phone has the best camera quality ever! I love it it!
655,4,It’s an iPhone just like the last ones and the coming ones nothing real special
656,5,"I've always been a fan of Apple products, and the new Iphone 8 is no exception. It has a great camera. The battery life is fantastic (unless you are FaceTiming which drains the battery faster). I thought I wouldn't like the no headphone jack gimmick, but nowadays most headphones are wireless anyways or you can use the headphone jack adapter, which really isn't as burdensome as I thought."
657,5,"Purchased iPhone 8+. I had the iPhone 5 before this. I know way past it’s prime but still functional. Very happy with the 8+ so far. Can see the screen much better, clearer pictures, easier to hear others talking, faster processing even with the videos and battery life is so much better. Took some time to get fingerprint log in to work. Had to delete and repeat a few times. Now with it working I do like it. It’s better than having to enter an eight digit pass code every time. Only had a four digit pass code on iPhone 5. Have the otter box defender as the case. Thought it might be too bulky but works just fine for me."
658,5,Great camera and really fast. So many upgraded features from the iPhone 6 I had. Bought the whole family one.
659,5,"I would definitely recommend this phone, great features"
660,5,"We love our IPhones, this was for my son. He loves it no issues."
661,5,Got this IPHONE 8 as an upgrade from my IPHONE 5. Really like the bigger screen and much faster than the 5
662,4,"The IPhone 8 is a good phone. The small size and more GB than my I6s was an attraction to purchase. The phone is very similar to the I6s, except there are two speakers making the sound quality better when using the “loudspeaker”. The camera is supposed to be better, but I can’t tell the difference between that and the I6s. I wish it had a portrait photo mode that automatically blurs the background. Androids have portrait mode."
663,5,"I bought this phone for my daughter and she loves it! I wish that Apple would not have gotten rid of the 128gb option, but it is what it is."
664,5,I purchased this for my eldest son. He loves it but wish he had gotten the plus.
665,5,I purchased this for my son and he is loving it.The phone seems to do exactly as advertised.
666,5,I love my iPhone 8pmis. Battery life is amazing. iPhone X has much worse battery life. Definitely would recommend to everyone.
667,5,Phone works great. I bought the plus size so that I have a larger screen for better visibility.
668,5,"Phone works great. I bought the black phone,and I love the classy look."
669,5,Awesome phone and camera...I got the 256G memory....
670,5,"Easy to use, great extras. Apple Support made set-up a breeze Fantastic!"
671,5,"Love the size, excellent battery life. Recommend!!"
672,5,"Very easy to navigate on this phone, the pictures turn out great"
673,4,Great phone features camera works great and good pictures.
674,5,"Love the look of this phone, camera takes great pictures"
675,5,This phone does everything. It also has great memory and quality camera.
676,5,I am a loyal iPhone user and this upgrade came as a necessity when my screen cracked and I was eligible for an upgrade anyway (although my wife thinks I did it on purpose). No complaints on this model. I was not sure if I wanted to wait for the X at that time but I am happy with the 8 Plus - the bigger screen was the best thing since I came from a 6 with the smaller screen.
677,5,Love that I did not have a huge change in size of phone. Nice updates from the 6s . Enjoying figuring all the bells and whistles out.
678,5,Went from an iPhone 5s to an 8 plus! Wow - love it
679,5,I recently purchased this phone for my mother and she loves it! I have the iPhone X and the specs on both devices are amazing. Definitely worth the money!
680,5,I love this new iPhone. The larger hard drive on the entry level phone is a great upgrade!
681,4,Phone was for my wife. Nice phone. Good upgrade from 5.
682,5,"Another great phone from Apple. It is fast, clear photos and looks great with the glass back."
683,4,"This phone is a lot larger than the previous models. The camera quality is excellent. However, the battery is starting to loose charge and I need to take it in."
684,5,"Awesome phone, but charging battery is slow, fantastic camera And operates extremely fast"
685,5,The best part of this purchase was the help I received from the employees.
686,5,"the latest phone from Apple is better than its predecessors yet again. faster, easier to use, and everything you would expect from Apple"
687,5,Love it. Had a 6 plus. Skipped 7 and went straight to 8
688,5,Upgraded from 6s+. Worth the upgrade. Home button was weird at first but now I like it even more than the actual button on the 6 and other previous models. Battery lasts quite a while.
689,5,Works great. Happy with my purchase. Got it in space grey.
690,3,"This is the first iPhone I have ever owned. I am normally an android user but I needed a new phone and there was nothing android out that was interesting to me. Pros of the IPhone 8 -the sound is pretty good -the standby time for the battery feels like forever -I really like the fingerprint scanner -Other than the average white front, the glass finish on the back is actually quite luxurious Cons -The battery seems to drain quick when in use -You have to buy all those extra pieces for fast charging -No back button and menu area on the touchscreen like the android -You can’t customize anything other than basic contributions All in all. The IPhone 8 is pretty alright. I’ll probably honestly go back to android unless Apple owes me with the IPhone X 2"
691,5,"The 21 year old female loves it! What else can you expect out of Apple? As for me, it's too large."
692,2,"I just recently got the iPhone 8, went in because of the boho special with att. See no difference in the technology than the 7. As. Matter of fact the speaker volume is horrible and the ringer is low. Would save my money I was you"
693,5,Bought for daughter! She had a 7plus and she love this one although it isn’t the color she preferred!
694,5,The phone quality is good. The photos look great. I’m glad I upgraded.
695,5,I love my new Iphone 8+ is fast and still has the home button I'd be lost without it. The speakers are great i don't need to use a bluetooth speaker most of the time. I really like the portrait feature.
696,5,Apple update killed my battery on my 6s Plus. Upgraded to 8 plus and its worth the investment.
697,5,Love this new phone and love the new look of this phone 8
698,5,My 4th iPhone. Love it!! I really like the bigger screen if the 8 plus. Even fits in my old case. Would recommend
699,5,The salesperson was very knowledgeable & helpful..
700,4,"Slightly faster, more storage ,better battery life miss seoerate head phone jack"
701,5,Switching from a iPhone 6plus to a iPhone 8 Plus was a great choice. It the size of the phones are similar the camera is awesome!!
702,5,Really elegant looking phone. Impressive. Got it as present for wife.
703,4,I got this phone for my wife. Its the iPhone 8... what else do i have to say. The specs have been virtually the same for the last 3 iPhones. So there is nothing really special about this one. Its nice and sleek like most Apple products. Best Buy had $100 so I decided it was the best deal at the time. But the box came unsealed so I took off one star for that!
704,5,"My first iPhone since the 3GS. I got away from them awhile, but now I'm back for good!"
705,5,"The BulletShield material on the exterior offers impact protection in falls up to 6.6 feet, and its thin and lightweight profile doesn't add extra bulk. This Tech21 case resists yellowing and has a scratch-resistant finish."
706,5,It’s an iPhone 8 what’s not to love. It can fit into iPhone 8 cases which makes it so convenient!
707,5,The size and function of the iPhone 8 Plus is extremely good
708,5,"Love my new iPhone ! It works perfectly. Has a fantastic battery life, great camera, and tons of memory."
709,4,"I love the new camera, and how clear the new screen is. I would recommend this phone to everyone."
710,5,Love my iPhone 8. Definitely recommended to friends and family.
711,4,My boys are the I Phone users and they're always trying to convince me that I should switch from Android. I have to admit iPhone seems to be very simple to navigate. It may be that they convince me at some point to change from Android.
712,5,"Love this phone....went from android to iphone, glad i did."
713,5,Love the sleek design and easy use of the phone. The camera upgrade is excellent and takes amazing pictures with ease!
714,5,Love love love love this phone...very easy to use!
715,5,"It does what it’s supposed to do and I like it, I’d buy it again"
716,5,What more do you expect? It’s a great phone and does what I expect it to.
717,4,I like the 8. It’s light and fast. I am not a huge fan of the glass back. I am still adjusting to some of the features but overall I am enjoying my new phone.
718,4,"while having to upgrade the personnel at the ATT stsore I 240 and S Pe nn OKC need more training in customer service. The clerk Christopher was so far from being in the moment it became strained the longer we conversed the worse it became, the Manager Paul came over and was very distant when explaining the situation which ended the visit with my utter disbelief that they could be so cold toward a 30 year + customer I calmed down and tried the ATT store I 35 and S 19th Moore met Scotty who was very attentive to the conversation and was interested in resolving my issue to my satisfaction. After leaving the store happy Scotty saw I was trying to sync the phone to my car and assisted me with this to completion and made me a very happy person.."
719,5,Upgrade from an iPhone 5s. Great feature and ease of operation.
720,5,Easy to use because it's just like my 7 only faster
721,5,"I was moving from an iPhone 5S to a new phone, and it was so easy! The new iPhone asked me to put the old phone next to it, and they talked to one another! The screen is clear and sharp, the apps respond faster, and the battery life is much improved over my old phone. The fingerprint reader works really well, and the home button has a ""buzz"" feedback to let you know that you've pressed it. Very satisfied!"
722,2,The battery in mine is terrible. It dies very quickly
723,5,I recently upgraded from a 6 to the iPhone 8. So far so good. The camera on the 8 is awesome. I haven’t tried the wireless charging yet. Battery life seems longer on this phone then all previous.
724,5,Love the I phone 8. Camera is way better and love the thinness of it compared to my older iPhone!!!
725,3,"My iPhone 6 went berserk and I had to buy a new phone. In the interim, I used my husband’s iPhone 7 Plus. I guess I got used to it. This iPhone 8 256 is so small and heavy. I wish I would’ve bought the 8 Plus."
726,4,"The phone is fine however, I do miss some of my Samsung features. I have to download an app for some of those features to work☹. I do have to say I love the camera though"
727,2,"I received my phone a week ago. From the moment I turned it on it needed to update... Fine! I updated the phone. It took forever!!! Now I’m having issues with the battery overheating, apps freezing and shutting off. Normally it takes a couple of years for these issues to appear. But Apple needs to get there issues straight. Disappointed in Apple!!!"
728,5,"I received my new iPhone 8 as a Christmas present from my husband. My old iPhone was a 5S. I have used it for many years with no problems until the face screen tried to fall off. My son super-glued it back on! It was only 16GB and I was always having to delete pictures and messages to save space. Now this new phone is faster, louder and has much more space! No more deleting things to make room! Love it!"
729,3,"I have been with AT&T for a long time.... and they usually will give me all options specially now that the phones are no longer free. At the time I needed a new phone because my battery keeps on dying..... I know this is all the Apple software updates.... but, they had a special offer at AT&T to get one iPhone and get the other free.... well, let’s just say.... I did not get the second phone."
730,5,Easy to use and great 12mp pixal camera
731,5,I love the 12mp camera on the new IPhone 8
732,5,Learning new things on it each time I use it
733,5,I love how it is easy to work
734,4,"The battery seems to last a lot longer than my previous iPhone. It has some added features that make it more user friendly but also has a few quirks that to me are a little annoying. The annoying quirk, which if it keeps up I will be going back to ATT to see if something is wrong with it or if I'm doing something wrong, is that I have had to delete my finger print access twice and redo it to get into my phone without using the code. Other than that my wife and I really like our iPhones."
735,1,I upgraded from the 7 and it’s still No one can hear me the phone crackels. Can I get a iPhone that people can hear me with out out saying hello hwllo
736,5,Much faster speed and longer battery life.
737,4,Have had IPhones for years and they keep getting better.
738,1,Horrible phone. Don’t buy it
739,5,"Easy to use, great looking display."
740,5,Was due for an upgrade glad I got my new phone
741,5,Much quicker than old iPhone 6. Smother running and faster operation. ‘Home’ button has a completely different feel. That takes a bit of getting used to.
742,4,"It's good, but not a whole lot different than the IPhone 6."
743,5,"Love the phone! This was a BOGO to a iPhone X , my son loves it."
744,5,I really enjoy my New I phone8....so much faster and does a lot more than my old phone. But customer service was absolutely terrible....no one could activate my phone and I had to go to Tuscaloosa to the AT&T’s store to get activated....jasmine was absolutely wonderful and got me activated in a few minutes....give her a pay raise bc she solved my problem and 3 customer service reps and 2 hours on phone NEVER gott an answer
745,1,It’s just like IPhone 7. The only reason I got it because it was free.
746,5,"I went from 5SE to 8 and really like the differences....display, camera, battery life, etc."
747,3,"Upgraded from the iPhone 6s to the 8. I have not noticed a difference in speed between the two phones. In fact this is my second iPhone 8 in two months since the first one was having issues. Also this screen scratches easily. Apple says one of there most scratch resistance screens. I have never put a screen protector on any of my iPhone and I have never had scratches. The phone is in my side pocket of my purse, my back pocket, or on my desk. The first iPhone 8 scratched within the first few weeks. My replacement scratched quickly also. I see YouTube videos of people trying to scratch the screen and not being successful so I have no idea how these two phones have scratched. Not impressed. Will put a screen protector on now, but should we have to keep buying accessories to protect our phones? My 2 cents."
748,5,Really nice phone. Feels perfect in my hand. It's very fast. Takes excellent photos and video. Battery lasts very long time. Put a minimalist cover on it and a tempered glass screen protector - didn't change the feel of the phone. Love iOS. Another great Apple product!
749,5,I always had Samsumg phones until I got my new IPhone8 and I love it ! The camera is great and it is so easy to work with. The battery lasts for few days. I am very happy with my choice.
750,5,I wasnt sure Id like my phone. But I love it and its easy to use.
751,4,The pictures are great! The iPhone 8 is awesome!! My Apple Music did not transfer over to my new phone but that was my only issue
752,2,Just like all the others some improvements harder to use over complicated the finger touch
753,2,"I just have this phone last December, I had encountered a lot of problems, one being is the screen freezes not responsive to touch with a pop up window that says select wireless, I can’t even hard reboot it. I waited for awhile and I was gonna take it back to ATT, but it disappeared after falling."
754,5,"I just love, love, love this new phone. The battery life is great. You just follow the app steps and you are all set. I think it took me 5 to 10 minutes to set up my new phone. The camera is great. Works well with the third generation apple/watch phone. I would recommend getting a case sooner than later. The phone is a bit slippery. Other than than no issues. Music is great through the headphones. Everything is so quick and speedy. Amazing phone. I have the plus which is kind of like having a mini tablet. Just all around great."
755,5,"This was a big improvement from my last iPhone. From a 5s to an 8 was great. The color available at the time, not so great."
756,5,"Quite simply, a great phone."
757,5,There nor much to say other than my girl is very happy about this Christmas present.
758,5,I absolutely love my new purchase
759,1,Totally disappointed in the phone. I have had trouble with service from day one. My iPhone 4 was much better!
760,5,This is the first IPhone I have owned. It takes some getting used to but so far I like it
761,3,A little buggie. I’m updated with the latest SW updates but there are still some bugs. I want my version 5 back.
762,4,Only difference I see at all is the 64g storage in the 8 compared to the 6S. Kind of wish I would of just gone to the iPhoneX. I thought the 8 had the portrait mode but nope only the plus.
763,5,"Photo great, much clearer than other iPhone"
764,3,"I thought I would love my new iPhone 8 Plus but it freezes quite a bit. My 6 Plus was much better. Also, AT&T really doesn’t offer upgrades, you pay full price for phone and get stuck with another contract with them."
765,5,Upgraded to the iPhone 8 from Samsung S5. No comparison! Outstanding phone! Outstanding value.
766,4,"I just recently got this phone, but so far so good! I haven’t had a problem with it and it seems to work great! Super happy about the extra storage also"
767,2,I'm sending it back. Just too expensive.
768,5,This is my 6th iPhone and from my perspective the best I have owned yet. Super fast and now with wireless charging.
769,5,"Really nice phone, camera is awesome!"
770,4,Great phone so far! Only negative is no 3.5 auxiliary cable input. You have to use the stupid lightning cable
771,5,I love the iPhone 8! It is the best yet. Battery life lasts much longer and the screen is super clear.
772,1,"I have been an IPhone user since day one, this will be my last. The phone is not user friendly at all and Transfer medium has gotten to the point that if you didn't buy it from them, you can't transfer it over from a previous phone. All ring tones sound the same and are made for kids, the phone is outrageously expensive and I relate to an automobile that when you need an oil change, you buy a new car unlike many of the other brands out there that can update and accessorize easier. I waited at the store for 3 hours only to be told that my texts, pictures, self added music and ringtones could not be transferred and that the newer tranfering medium does not allow that, everything on the new one cost $$. In addition during working out details my account has now changed without my authorization to a different plan. Phone also keeps pestering you and trying to trick you into 2 factor authentification and once you do it, you need to change you passwords to get rid of it although you didn't want it in the first place. Well now I know better for next time!"
773,1,you will only post positive reviews so why ask for them. Stop emailing me
774,2,This phone is basically the same as the 6 version. I had no issues with the 6 except the battery life so I got the 8. Now I cant connect to Blue tooth in my car or my blue tooth ear phones. Should have just replaced the battery in my 6. And this phone is way over priced!!! May try a Samsung next time!!
775,1,Two days after upgrading from iPhone 6 I learn that it is true that Apple slowed my phone. I believe they did this to frustrate me into paying for an expensive upgrade. I would have switched to Samsung if I had known this. Next time...
776,5,It’s a Christmas gift for my daughter but I have the 8+ and I love everything about it. I’m quite sure she will love it because she moving up from a 6s to an 8.
777,4,I really like the phone. Really not all that different from the 6 but a lot more upgrades.
778,3,I bought the phone because they had a buy 1 get 1 offer and I needed a phone because I was having storage issues with my old phone and the only way to solve it was to get a new phone. When at the store we were told we would have to get a new number to buy 1 get 1. Not what I had been told a week earlier in the store. Have not seen much difference from my old I phone. Buts it's only been a week.
779,3,"The phone is very nice, but depending on what you are using right now, it may not be worth the upgrade. Comparing the 8 to the 6 that I have, there are definite improvements in the fingerprint access, the camera, and the speed. But these are incremental, and you really have to decide if a second here and there is worth it. Looking at actual printed pictures from both phones, beauty is in the eye of the beholder. They both are more than acceptable to me. Yes, the 8 has more features, but again, are they worth it to you? Sitting the 2 phones side by side, you really can't tell the difference, especial;;y since I have the same case on both. My suggestion is that going from a 6 to the 8, probably makes sense. However, if you have a 6S, or a 7, (the 8 is actually a 7S), I would probably hold off a year and see what direction Apple takes with the X. I don't like facial recognition, so I'll probably stick with the 8."
780,5,It is easy to use. Camera is better. Similar to my Apple IPhone 7
781,5,Great upgrade for my boys! Early Christmas present!
782,3,"I liked the phone immediately, having never had an Apple phone before. But I was not careful about the password- thinking my fingerprint was good as an entrance into the phone- don't do it with gummy fingers!! Now I have to get my phone factory re-set- in a few days. Blah The people at the AT and T store were great"
783,5,Went from a 6 to the 8 and love it!
784,3,Apple has a monopoly on apps. Tired of the updates and other nonsense Apple lures you into. I miss the 3mm headphone outlet (only uses lightning cord).
785,1,There is no real difference than the 6 except the camera If your phone is running well save your money. Apple keeps putting out the same phone. Innovation: a big fat 0. Steve Jobs is probably trying to dig himself out of his grave. Samsung is miles ahead of the game in comparison.
786,5,"The screen is off the chart, amazing HD, new features continue to improve on ease of use and the integration between devices and your technology world is what sets apple apart."
787,5,Love this phone. Glad I decided to go with the smaller phone! Perfect fit.
788,2,Too expensive too justify the buy will be returning
789,2,New iPhone is no upgrade. Same phone as the one I had and don’t even get group texts until the next morning. Apple disappointed me for the first time and I am thinking what to get now that apple has gone down hill
790,4,"I went from a 5S to the 8 and like the size and weight. Photos are much better as is storage. I love that almost everything else is the same, short learning curve!"
791,5,My son got one for his birthday and he loves it!
792,5,"I don’t upgrade every thirty minutes, so to get me to change phones, it has to be great. The IPhone 8 is great! I like that when I pick it up it comes on and is ready to log on, the battery doesn’t have to be charged as often which I REALLY like, and the picture quality is grand."
793,5,"Awesome device, no is comparable with."
794,5,Love the iPhone 8. The size is perfect and I love the rose gold color Finally the screen and display is great. Picture quality is very good
795,3,"There is no face id ,or iris which is more convenient"
796,5,Everything looks great and so good
797,5,Aweosmenesss.. the iPhone 8 is great..
798,5,It was a surprise early Christmas gifts for them and they love it. They likes the features when they grab the phone and it’s turn on the screen without touching any buttons.
799,1,"I’m very disappointed in my phone function so far, it has randomly paused and been inaccessible, I got this phone 2 days ago"
800,4,Overall I am enjoying the iPhone 8 It is much faster then my old iPhone 5s The only thing I do t care for about it is the home button is not as responsive as I would like When you double click on it to close apps Siri answers most times but other wise works well so far
801,5,"Nice phone, nice size, good screen quality, easy to use."
802,5,"I had an iPhone 5 and it was freezing up and running very low on battery all the time. I received some gift cards and my husband and I started shopping on line. I couldn’t decide if I wanted 8 or 8+ so we called the store, made a reservation and 1 hour later we were done. The rep warned me that updates would occur throughout the day and they caused my phone to freeze. But I called back and went in and he showed me how to unlock it. That was it. I keep saying why did I wait so long and for me it was the price. But the gift cards helped and I didn’t want to add to my monthly bill so I paid the balance in full."
803,1,"I bought the IPhone 8 because I've been an IPhone user for 7 years and I didn't want to go through the hassle of transferring all my stuff over to an android device and the 8 has a better performance rating than the Samsung. Now, because the IPhone 8 does not have an earphone jack, I need to either get a special adapter to be able to charge the phone and to listen to music, or I need to buy wireless earphones. Further, I've had trouble with the charging port on the phone. I had to replace my IPhone 6 2 years ago because the charging port would no longer work (the connection got very loose). I bought the 8 just recently to replace the replacement 6 because it had the same problem. The 8 has the same port and now it will be used for both charging AND earphones. Double duty. Hope the engineers fixed the problem."
804,5,I did some research and selected the IPhone 8 while selecting ATT. Hoped it was what I needed. I have had it a couple weeks and checked scads f reviews and tip items on UTube. This is a dynamite phone and ATT is proving to provide very good service and I have some features my previous carrier did not have. Extremely satisfied and customer service at store was equally great.
805,4,"So I have only had the phone for little less then a week, and all together it’s a nice phone, it doesn’t seem as fast as my 7 was but then again I’m big into electronics and anything of that sort, I wish there was more options that came with the 8, like new ringtones, possible backgrounds for messages, backgrounds for your main and lock screens, but I was going to get the 10 and started reading a lot of bad things going on with the 10 so I went to the 8"
806,5,I am very happy with my purchase. A product I have always trusted.
807,3,My daughter is digging the phone more than me. I really do not see much difference from the other IPhones.
808,4,"I love the 8 IPhone 8. It’s similar to the 6 which I had but it’s a lot more sleek. And I love all the extra memory. The only thing is, and I’m sure a lot of people already know, but if you don’t, when I was chatting with a rep at AT&T, I inquired about portrait mode on the 8 and the X. The rep told me both phones had it. I even googled it and it said both phones have it. Only the 8 PLUS has the portrait mode."
809,5,Works excellent and using it is a lot better. Great Iphone
810,4,"I was kind surprise when I push the home button that you can feel the vibration just beneath the home button. I know that its the fastest processor that Iphone ever built. For a fact, the processor does the vibra. It is new to me, I know it could be avoided if R and D made some more research, to make it smooth and vibration free. That is why its only 4 out 5. This is my first upgrade since Iphone 4."
811,5,I had an iPhone 6s before this that I really enjoyed but my wife needed an upgrade so she got my 6S and I got the 8. I love the looks and the speed is just incomparable. I had a wireless charging case on the 6s and the built in wireless on the 8 is much better. I use a wallet case and it works very well and wireless charging is awesome. Battery life is way better too.
812,5,"Apple!, as always, remains the icon of style elegance performance prestige and iPhone 8 is stand much stronger in these aspects and more."
813,4,I just couldn’t live without it... but it’s an iPhone... the same iPhone I have been getting since iPhone 5... oh but the back is glass and I like the color... it’s another iPhone...
814,5,I feel so grateful to get this new phone. Nice and very sassy!
815,5,Nice thin smallish phone easy to carry in front pocket when you don’t have a jacket on.
816,5,Very happy with smaller phone I do wish I would have had the rep sync it to my car difficult for me
817,3,Great phone only downside is battery life is very poor.
818,5,"Love this phone so far. No issues to date, hope it stays this way."
819,5,^^^ Please see title ^^^^
820,3,"I had an android and couldn’t wait to get back to the iPhone. But I am disappointed I can’t see my voice mail because it has a constant blurr and my text messages won’t sync with my new Infiniti, voice to text rarely works. This phone is only 2 weeks old and I must take it back"
821,1,"AT&T wants us to write a positive review not mentioning cost, etc. It is an issue, however. The iPhone 8 is way too expensive. If I had it to do over again I'd keep my old iPhone 6."
822,5,"Love the phone, works fast and easy to use."
823,4,"It’s an upgrade from my iPhone 6. Display looks better. Improvements include better front and back cameras, waterproof, True Tone display, Live Photo, haptic touch, increased processing speed, wireless charging, and awesome battery life. I like this size over the plus models."
824,4,Still getting used to it but seem to like it
825,5,"Upgraded from 6 plus. Things work much smoother, faster, and responsiveness is improved. The truck and press screen thing (whatever it’s called) is way easier to use than the 7 plus I have for work."
826,5,I finally gave in and upgraded from my iPhone 4 to the iPhone 8. What a difference! I love my iPhone 8. I can use my phone all day without having to charge my iPhone. The camera is awesome and takes great pictures. Not only did I upgrade to the iPhone 8 but my husband and our 3 kids also upgraded from their iPhone 6 to the iPhone 8. So far worth every penny.
827,5,"Love it , great quality and better sound."
828,5,This is a very nice smartphone. It was easily set up and ready to go with no problems. Much faster when using the apps and better battery life than our old iPhone 6.
829,5,Love my iPhone. Makes my life so much easier and easy to use.
830,5,Comfortable and soft and not bigger than my face.
831,5,"Upgraded to an iPhone 8 after my 6s plus recently died. I went for the smaller size with no regrets and the performance difference is noticeable. I was considering the X, but opted for the 256GB which costs significantly less. Some are critical of the perceived 'aged' design of the iPhone 8. I compare it to the longevity of the Porsche 911 design, which hasn't required significant changes in decades. What counts is under the hood. And I still like my home button."
832,4,Much speedier and more reliable than the Queen waking up on time.
833,5,"I had had my old iphone 5 for 3 years and am so pleased with the ipone 8. For my use, it is great."
834,4,Basically the seven with faster processor
835,1,Please don't buy. it is not worth to pay the price tag. over priced and not a productive upgrade...
836,3,"Step down from the iPhone 6s, My iPhone 6s battery went bad, so I had to get a new phone. It’s seem to have the same dimensions as my old phone. The no headphone port is kind of a hassle, and it being made completely Made of glass front and back, can make it hard to keep a hold of. I recommend buying a case. Punk cases has them for cheap. No real difference in software on the iPhone eight"
837,5,I recently had the iPhone 6. I like the 8 because it is small as the 6 and still works with the updates since it is a brand new phone. Love that it is gold. Takes Live Photos. Works perfectly!
838,3,The phone is very nice. Not much change to make it worth the price to upgrade from an iPhone 6S
839,5,I purchased my IPhone 8 a week ago and I love it so far.
840,5,My 5s was starting to show its age. Really like my iPhone 8.
841,4,"Recently bought iPhone 8, and gave my iPhone 7 to my son. Although it’s an incremental upgrade to the iPhone 7, the entry level iPhone 8 has twice as much memory capacity (64GB) than entry level iPhone 7 (32GB). I think the major selling point for me was the wireless charging capability. However, I will likely wait until next year when Apple releases its wireless charging device to purchase one. Overall, I’m pleased with the iPhone 8. It’s worth the money spent."
