,stars,comments
1575,4, As usual Apple has produced a quality product. Liked the upgraded storage.  Avis complet  
1576,4, Takes some getting used to due to plus size but I like it and it seems to work well for now happy with phone  Avis complet  
1577,5, Love the size. Like the camera. It’s been a good upgrade from the 6.  Avis complet  
1578,5, The phone takes great pictures and the battery life  Avis complet  
1579,5," Teen son is happy with choice, was an upgrade from an old Android phone. Has plenty of cool features to keep him occupied.  Avis complet  "
1580,5, She likes her IPhone and all the new features and easy use.  Avis complet  
1581,5, I recommend this phone. I got a great deal from Best Buy.  Avis complet  
1582,5, Bought this for the boyfriend. He’s really picky about his phones and no complaints so far! Easy to use and he likes the size of the screen. Thanks!  Avis complet  
1583,5, Bought this phone for my daughter for her birthday and she loves it.  Avis complet  
1584,5, This phone is great. It will end up replacing my iPad.  Avis complet  
1585,4, As usual Apple has produced a quality product. Liked the upgraded storage.  Avis complet  
1586,4, Takes some getting used to due to plus size but I like it and it seems to work well for now happy with phone  Avis complet  
1587,5, Love the size. Like the camera. It’s been a good upgrade from the 6.  Avis complet  
1588,5, The phone takes great pictures and the battery life  Avis complet  
1589,5," Teen son is happy with choice, was an upgrade from an old Android phone. Has plenty of cool features to keep him occupied.  Avis complet  "
1590,5, She likes her IPhone and all the new features and easy use.  Avis complet  
1591,5, I recommend this phone. I got a great deal from Best Buy.  Avis complet  
1592,5, Bought this for the boyfriend. He’s really picky about his phones and no complaints so far! Easy to use and he likes the size of the screen. Thanks!  Avis complet  
1593,5, Bought this phone for my daughter for her birthday and she loves it.  Avis complet  
1594,5, This phone is great. It will end up replacing my iPad.  Avis complet  
1595,4, As usual Apple has produced a quality product. Liked the upgraded storage.  Avis complet  
1596,4, Takes some getting used to due to plus size but I like it and it seems to work well for now happy with phone  Avis complet  
1597,5, Love the size. Like the camera. It’s been a good upgrade from the 6.  Avis complet  
1598,5, The phone takes great pictures and the battery life  Avis complet  
1599,5," Teen son is happy with choice, was an upgrade from an old Android phone. Has plenty of cool features to keep him occupied.  Avis complet  "
1600,5, She likes her IPhone and all the new features and easy use.  Avis complet  
1601,5, I recommend this phone. I got a great deal from Best Buy.  Avis complet  
1602,5, Bought this for the boyfriend. He’s really picky about his phones and no complaints so far! Easy to use and he likes the size of the screen. Thanks!  Avis complet  
1603,5, Bought this phone for my daughter for her birthday and she loves it.  Avis complet  
1604,5, This phone is great. It will end up replacing my iPad.  Avis complet  
1605,4, As usual Apple has produced a quality product. Liked the upgraded storage.  Avis complet  
1606,4, Takes some getting used to due to plus size but I like it and it seems to work well for now happy with phone  Avis complet  
1607,5, Love the size. Like the camera. It’s been a good upgrade from the 6.  Avis complet  
1608,5, The phone takes great pictures and the battery life  Avis complet  
1609,5," Teen son is happy with choice, was an upgrade from an old Android phone. Has plenty of cool features to keep him occupied.  Avis complet  "
1610,5, She likes her IPhone and all the new features and easy use.  Avis complet  
1611,5, I recommend this phone. I got a great deal from Best Buy.  Avis complet  
1612,5, Bought this for the boyfriend. He’s really picky about his phones and no complaints so far! Easy to use and he likes the size of the screen. Thanks!  Avis complet  
1613,5, Bought this phone for my daughter for her birthday and she loves it.  Avis complet  
1614,5, This phone is great. It will end up replacing my iPad.  Avis complet  
1615,4, As usual Apple has produced a quality product. Liked the upgraded storage.  Avis complet  
1616,4, Takes some getting used to due to plus size but I like it and it seems to work well for now happy with phone  Avis complet  
1617,5, Love the size. Like the camera. It’s been a good upgrade from the 6.  Avis complet  
1618,5, The phone takes great pictures and the battery life  Avis complet  
1619,5," Teen son is happy with choice, was an upgrade from an old Android phone. Has plenty of cool features to keep him occupied.  Avis complet  "
1620,5, She likes her IPhone and all the new features and easy use.  Avis complet  
1621,5, I recommend this phone. I got a great deal from Best Buy.  Avis complet  
1622,5, Bought this for the boyfriend. He’s really picky about his phones and no complaints so far! Easy to use and he likes the size of the screen. Thanks!  Avis complet  
1623,5, Bought this phone for my daughter for her birthday and she loves it.  Avis complet  
1624,5, This phone is great. It will end up replacing my iPad.  Avis complet  
1625,4, As usual Apple has produced a quality product. Liked the upgraded storage.  Avis complet  
1626,4, Takes some getting used to due to plus size but I like it and it seems to work well for now happy with phone  Avis complet  
1627,5, Love the size. Like the camera. It’s been a good upgrade from the 6.  Avis complet  
1628,5, The phone takes great pictures and the battery life  Avis complet  
1629,5," Teen son is happy with choice, was an upgrade from an old Android phone. Has plenty of cool features to keep him occupied.  Avis complet  "
1630,5, She likes her IPhone and all the new features and easy use.  Avis complet  
1631,5, I recommend this phone. I got a great deal from Best Buy.  Avis complet  
1632,5, Bought this for the boyfriend. He’s really picky about his phones and no complaints so far! Easy to use and he likes the size of the screen. Thanks!  Avis complet  
1633,5, Bought this phone for my daughter for her birthday and she loves it.  Avis complet  
1634,5, This phone is great. It will end up replacing my iPad.  Avis complet  
1635,4, As usual Apple has produced a quality product. Liked the upgraded storage.  Avis complet  
1636,4, Takes some getting used to due to plus size but I like it and it seems to work well for now happy with phone  Avis complet  
1637,5, Love the size. Like the camera. It’s been a good upgrade from the 6.  Avis complet  
1638,5, The phone takes great pictures and the battery life  Avis complet  
1639,5," Teen son is happy with choice, was an upgrade from an old Android phone. Has plenty of cool features to keep him occupied.  Avis complet  "
1640,5, She likes her IPhone and all the new features and easy use.  Avis complet  
1641,5, I recommend this phone. I got a great deal from Best Buy.  Avis complet  
1642,5, Bought this for the boyfriend. He’s really picky about his phones and no complaints so far! Easy to use and he likes the size of the screen. Thanks!  Avis complet  
1643,5, Bought this phone for my daughter for her birthday and she loves it.  Avis complet  
1644,5, This phone is great. It will end up replacing my iPad.  Avis complet  
1645,4, As usual Apple has produced a quality product. Liked the upgraded storage.  Avis complet  
1646,4, Takes some getting used to due to plus size but I like it and it seems to work well for now happy with phone  Avis complet  
1647,5, Love the size. Like the camera. It’s been a good upgrade from the 6.  Avis complet  
1648,5, The phone takes great pictures and the battery life  Avis complet  
1649,5," Teen son is happy with choice, was an upgrade from an old Android phone. Has plenty of cool features to keep him occupied.  Avis complet  "
1650,5, She likes her IPhone and all the new features and easy use.  Avis complet  
1651,5, I recommend this phone. I got a great deal from Best Buy.  Avis complet  
1652,5, Bought this for the boyfriend. He’s really picky about his phones and no complaints so far! Easy to use and he likes the size of the screen. Thanks!  Avis complet  
1653,5, Bought this phone for my daughter for her birthday and she loves it.  Avis complet  
1654,5, This phone is great. It will end up replacing my iPad.  Avis complet  
1655,4, As usual Apple has produced a quality product. Liked the upgraded storage.  Avis complet  
1656,4, Takes some getting used to due to plus size but I like it and it seems to work well for now happy with phone  Avis complet  
1657,5, Love the size. Like the camera. It’s been a good upgrade from the 6.  Avis complet  
1658,5, The phone takes great pictures and the battery life  Avis complet  
1659,5," Teen son is happy with choice, was an upgrade from an old Android phone. Has plenty of cool features to keep him occupied.  Avis complet  "
1660,5, She likes her IPhone and all the new features and easy use.  Avis complet  
1661,5, I recommend this phone. I got a great deal from Best Buy.  Avis complet  
1662,5, Bought this for the boyfriend. He’s really picky about his phones and no complaints so far! Easy to use and he likes the size of the screen. Thanks!  Avis complet  
1663,5, Bought this phone for my daughter for her birthday and she loves it.  Avis complet  
1664,5, This phone is great. It will end up replacing my iPad.  Avis complet  
1665,4, As usual Apple has produced a quality product. Liked the upgraded storage.  Avis complet  
1666,4, Takes some getting used to due to plus size but I like it and it seems to work well for now happy with phone  Avis complet  
1667,5, Love the size. Like the camera. It’s been a good upgrade from the 6.  Avis complet  
1668,5, The phone takes great pictures and the battery life  Avis complet  
1669,5," Teen son is happy with choice, was an upgrade from an old Android phone. Has plenty of cool features to keep him occupied.  Avis complet  "
1670,5, She likes her IPhone and all the new features and easy use.  Avis complet  
1671,5, I recommend this phone. I got a great deal from Best Buy.  Avis complet  
1672,5, Bought this for the boyfriend. He’s really picky about his phones and no complaints so far! Easy to use and he likes the size of the screen. Thanks!  Avis complet  
1673,5, Bought this phone for my daughter for her birthday and she loves it.  Avis complet  
1674,5, This phone is great. It will end up replacing my iPad.  Avis complet  
1675,4, As usual Apple has produced a quality product. Liked the upgraded storage.  Avis complet  
1676,4, Takes some getting used to due to plus size but I like it and it seems to work well for now happy with phone  Avis complet  
1677,5, Love the size. Like the camera. It’s been a good upgrade from the 6.  Avis complet  
1678,5, The phone takes great pictures and the battery life  Avis complet  
1679,5," Teen son is happy with choice, was an upgrade from an old Android phone. Has plenty of cool features to keep him occupied.  Avis complet  "
1680,5, She likes her IPhone and all the new features and easy use.  Avis complet  
1681,5, I recommend this phone. I got a great deal from Best Buy.  Avis complet  
1682,5, Bought this for the boyfriend. He’s really picky about his phones and no complaints so far! Easy to use and he likes the size of the screen. Thanks!  Avis complet  
1683,5, Bought this phone for my daughter for her birthday and she loves it.  Avis complet  
1684,5, This phone is great. It will end up replacing my iPad.  Avis complet  
1685,4, As usual Apple has produced a quality product. Liked the upgraded storage.  Avis complet  
1686,4, Takes some getting used to due to plus size but I like it and it seems to work well for now happy with phone  Avis complet  
1687,5, Love the size. Like the camera. It’s been a good upgrade from the 6.  Avis complet  
1688,5, The phone takes great pictures and the battery life  Avis complet  
1689,5," Teen son is happy with choice, was an upgrade from an old Android phone. Has plenty of cool features to keep him occupied.  Avis complet  "
1690,5, She likes her IPhone and all the new features and easy use.  Avis complet  
1691,5, I recommend this phone. I got a great deal from Best Buy.  Avis complet  
1692,5, Bought this for the boyfriend. He’s really picky about his phones and no complaints so far! Easy to use and he likes the size of the screen. Thanks!  Avis complet  
1693,5, Bought this phone for my daughter for her birthday and she loves it.  Avis complet  
1694,5, This phone is great. It will end up replacing my iPad.  Avis complet  
1695,4, As usual Apple has produced a quality product. Liked the upgraded storage.  Avis complet  
1696,4, Takes some getting used to due to plus size but I like it and it seems to work well for now happy with phone  Avis complet  
1697,5, Love the size. Like the camera. It’s been a good upgrade from the 6.  Avis complet  
1698,5, The phone takes great pictures and the battery life  Avis complet  
1699,5," Teen son is happy with choice, was an upgrade from an old Android phone. Has plenty of cool features to keep him occupied.  Avis complet  "
1700,5, She likes her IPhone and all the new features and easy use.  Avis complet  
1701,5, I recommend this phone. I got a great deal from Best Buy.  Avis complet  
1702,5, Bought this for the boyfriend. He’s really picky about his phones and no complaints so far! Easy to use and he likes the size of the screen. Thanks!  Avis complet  
1703,5, Bought this phone for my daughter for her birthday and she loves it.  Avis complet  
1704,5, This phone is great. It will end up replacing my iPad.  Avis complet  
1705,4, As usual Apple has produced a quality product. Liked the upgraded storage.  Avis complet  
1706,4, Takes some getting used to due to plus size but I like it and it seems to work well for now happy with phone  Avis complet  
1707,5, Love the size. Like the camera. It’s been a good upgrade from the 6.  Avis complet  
1708,5, The phone takes great pictures and the battery life  Avis complet  
1709,5," Teen son is happy with choice, was an upgrade from an old Android phone. Has plenty of cool features to keep him occupied.  Avis complet  "
1710,5, She likes her IPhone and all the new features and easy use.  Avis complet  
1711,5, I recommend this phone. I got a great deal from Best Buy.  Avis complet  
1712,5, Bought this for the boyfriend. He’s really picky about his phones and no complaints so far! Easy to use and he likes the size of the screen. Thanks!  Avis complet  
1713,5, Bought this phone for my daughter for her birthday and she loves it.  Avis complet  
1714,5, This phone is great. It will end up replacing my iPad.  Avis complet  
1715,4, As usual Apple has produced a quality product. Liked the upgraded storage.  Avis complet  
1716,4, Takes some getting used to due to plus size but I like it and it seems to work well for now happy with phone  Avis complet  
1717,5, Love the size. Like the camera. It’s been a good upgrade from the 6.  Avis complet  
1718,5, The phone takes great pictures and the battery life  Avis complet  
1719,5," Teen son is happy with choice, was an upgrade from an old Android phone. Has plenty of cool features to keep him occupied.  Avis complet  "
1720,5, She likes her IPhone and all the new features and easy use.  Avis complet  
1721,5, I recommend this phone. I got a great deal from Best Buy.  Avis complet  
1722,5, Bought this for the boyfriend. He’s really picky about his phones and no complaints so far! Easy to use and he likes the size of the screen. Thanks!  Avis complet  
1723,5, Bought this phone for my daughter for her birthday and she loves it.  Avis complet  
1724,5, This phone is great. It will end up replacing my iPad.  Avis complet  
1725,4, As usual Apple has produced a quality product. Liked the upgraded storage.  Avis complet  
1726,4, Takes some getting used to due to plus size but I like it and it seems to work well for now happy with phone  Avis complet  
1727,5, Love the size. Like the camera. It’s been a good upgrade from the 6.  Avis complet  
1728,5, The phone takes great pictures and the battery life  Avis complet  
1729,5," Teen son is happy with choice, was an upgrade from an old Android phone. Has plenty of cool features to keep him occupied.  Avis complet  "
1730,5, She likes her IPhone and all the new features and easy use.  Avis complet  
1731,5, I recommend this phone. I got a great deal from Best Buy.  Avis complet  
1732,5, Bought this for the boyfriend. He’s really picky about his phones and no complaints so far! Easy to use and he likes the size of the screen. Thanks!  Avis complet  
1733,5, Bought this phone for my daughter for her birthday and she loves it.  Avis complet  
1734,5, This phone is great. It will end up replacing my iPad.  Avis complet  
1735,4, As usual Apple has produced a quality product. Liked the upgraded storage.  Avis complet  
1736,4, Takes some getting used to due to plus size but I like it and it seems to work well for now happy with phone  Avis complet  
1737,5, Love the size. Like the camera. It’s been a good upgrade from the 6.  Avis complet  
1738,5, The phone takes great pictures and the battery life  Avis complet  
1739,5," Teen son is happy with choice, was an upgrade from an old Android phone. Has plenty of cool features to keep him occupied.  Avis complet  "
1740,5, She likes her IPhone and all the new features and easy use.  Avis complet  
1741,5, I recommend this phone. I got a great deal from Best Buy.  Avis complet  
1742,5, Bought this for the boyfriend. He’s really picky about his phones and no complaints so far! Easy to use and he likes the size of the screen. Thanks!  Avis complet  
1743,5, Bought this phone for my daughter for her birthday and she loves it.  Avis complet  
1744,5, This phone is great. It will end up replacing my iPad.  Avis complet  
1745,4, As usual Apple has produced a quality product. Liked the upgraded storage.  Avis complet  
1746,4, Takes some getting used to due to plus size but I like it and it seems to work well for now happy with phone  Avis complet  
1747,5, Love the size. Like the camera. It’s been a good upgrade from the 6.  Avis complet  
1748,5, The phone takes great pictures and the battery life  Avis complet  
1749,5," Teen son is happy with choice, was an upgrade from an old Android phone. Has plenty of cool features to keep him occupied.  Avis complet  "
1750,5, She likes her IPhone and all the new features and easy use.  Avis complet  
1751,5, I recommend this phone. I got a great deal from Best Buy.  Avis complet  
1752,5, Bought this for the boyfriend. He’s really picky about his phones and no complaints so far! Easy to use and he likes the size of the screen. Thanks!  Avis complet  
1753,5, Bought this phone for my daughter for her birthday and she loves it.  Avis complet  
1754,5, This phone is great. It will end up replacing my iPad.  Avis complet  
1755,4, As usual Apple has produced a quality product. Liked the upgraded storage.  Avis complet  
1756,4, Takes some getting used to due to plus size but I like it and it seems to work well for now happy with phone  Avis complet  
1757,5, Love the size. Like the camera. It’s been a good upgrade from the 6.  Avis complet  
1758,5, The phone takes great pictures and the battery life  Avis complet  
1759,5," Teen son is happy with choice, was an upgrade from an old Android phone. Has plenty of cool features to keep him occupied.  Avis complet  "
1760,5, She likes her IPhone and all the new features and easy use.  Avis complet  
1761,5, I recommend this phone. I got a great deal from Best Buy.  Avis complet  
1762,5, Bought this for the boyfriend. He’s really picky about his phones and no complaints so far! Easy to use and he likes the size of the screen. Thanks!  Avis complet  
1763,5, Bought this phone for my daughter for her birthday and she loves it.  Avis complet  
1764,5, This phone is great. It will end up replacing my iPad.  Avis complet  
1765,4, As usual Apple has produced a quality product. Liked the upgraded storage.  Avis complet  
1766,4, Takes some getting used to due to plus size but I like it and it seems to work well for now happy with phone  Avis complet  
1767,5, Love the size. Like the camera. It’s been a good upgrade from the 6.  Avis complet  
1768,5, The phone takes great pictures and the battery life  Avis complet  
1769,5," Teen son is happy with choice, was an upgrade from an old Android phone. Has plenty of cool features to keep him occupied.  Avis complet  "
1770,5, She likes her IPhone and all the new features and easy use.  Avis complet  
1771,5, I recommend this phone. I got a great deal from Best Buy.  Avis complet  
1772,5, Bought this for the boyfriend. He’s really picky about his phones and no complaints so far! Easy to use and he likes the size of the screen. Thanks!  Avis complet  
1773,5, Bought this phone for my daughter for her birthday and she loves it.  Avis complet  
1774,5, This phone is great. It will end up replacing my iPad.  Avis complet  
1775,4, As usual Apple has produced a quality product. Liked the upgraded storage.  Avis complet  
1776,4, Takes some getting used to due to plus size but I like it and it seems to work well for now happy with phone  Avis complet  
1777,5, Love the size. Like the camera. It’s been a good upgrade from the 6.  Avis complet  
1778,5, The phone takes great pictures and the battery life  Avis complet  
1779,5," Teen son is happy with choice, was an upgrade from an old Android phone. Has plenty of cool features to keep him occupied.  Avis complet  "
1780,5, She likes her IPhone and all the new features and easy use.  Avis complet  
1781,5, I recommend this phone. I got a great deal from Best Buy.  Avis complet  
1782,5, Bought this for the boyfriend. He’s really picky about his phones and no complaints so far! Easy to use and he likes the size of the screen. Thanks!  Avis complet  
1783,5, Bought this phone for my daughter for her birthday and she loves it.  Avis complet  
1784,5, This phone is great. It will end up replacing my iPad.  Avis complet  
1785,4, As usual Apple has produced a quality product. Liked the upgraded storage.  Avis complet  
1786,4, Takes some getting used to due to plus size but I like it and it seems to work well for now happy with phone  Avis complet  
1787,5, Love the size. Like the camera. It’s been a good upgrade from the 6.  Avis complet  
1788,5, The phone takes great pictures and the battery life  Avis complet  
1789,5," Teen son is happy with choice, was an upgrade from an old Android phone. Has plenty of cool features to keep him occupied.  Avis complet  "
1790,5, She likes her IPhone and all the new features and easy use.  Avis complet  
1791,5, I recommend this phone. I got a great deal from Best Buy.  Avis complet  
1792,5, Bought this for the boyfriend. He’s really picky about his phones and no complaints so far! Easy to use and he likes the size of the screen. Thanks!  Avis complet  
1793,5, Bought this phone for my daughter for her birthday and she loves it.  Avis complet  
1794,5, This phone is great. It will end up replacing my iPad.  Avis complet  
1795,4, As usual Apple has produced a quality product. Liked the upgraded storage.  Avis complet  
1796,4, Takes some getting used to due to plus size but I like it and it seems to work well for now happy with phone  Avis complet  
1797,5, Love the size. Like the camera. It’s been a good upgrade from the 6.  Avis complet  
1798,5, The phone takes great pictures and the battery life  Avis complet  
1799,5," Teen son is happy with choice, was an upgrade from an old Android phone. Has plenty of cool features to keep him occupied.  Avis complet  "
1800,5, She likes her IPhone and all the new features and easy use.  Avis complet  
1801,5, I recommend this phone. I got a great deal from Best Buy.  Avis complet  
1802,5, Bought this for the boyfriend. He’s really picky about his phones and no complaints so far! Easy to use and he likes the size of the screen. Thanks!  Avis complet  
1803,5, Bought this phone for my daughter for her birthday and she loves it.  Avis complet  
1804,5, This phone is great. It will end up replacing my iPad.  Avis complet  
1805,4, As usual Apple has produced a quality product. Liked the upgraded storage.  Avis complet  
1806,4, Takes some getting used to due to plus size but I like it and it seems to work well for now happy with phone  Avis complet  
1807,5, Love the size. Like the camera. It’s been a good upgrade from the 6.  Avis complet  
1808,5, The phone takes great pictures and the battery life  Avis complet  
1809,5," Teen son is happy with choice, was an upgrade from an old Android phone. Has plenty of cool features to keep him occupied.  Avis complet  "
1810,5, She likes her IPhone and all the new features and easy use.  Avis complet  
1811,5, I recommend this phone. I got a great deal from Best Buy.  Avis complet  
1812,5, Bought this for the boyfriend. He’s really picky about his phones and no complaints so far! Easy to use and he likes the size of the screen. Thanks!  Avis complet  
1813,5, Bought this phone for my daughter for her birthday and she loves it.  Avis complet  
1814,5, This phone is great. It will end up replacing my iPad.  Avis complet  
1815,4, As usual Apple has produced a quality product. Liked the upgraded storage.  Avis complet  
1816,4, Takes some getting used to due to plus size but I like it and it seems to work well for now happy with phone  Avis complet  
1817,5, Love the size. Like the camera. It’s been a good upgrade from the 6.  Avis complet  
1818,5, The phone takes great pictures and the battery life  Avis complet  
1819,5," Teen son is happy with choice, was an upgrade from an old Android phone. Has plenty of cool features to keep him occupied.  Avis complet  "
1820,5, She likes her IPhone and all the new features and easy use.  Avis complet  
1821,5, I recommend this phone. I got a great deal from Best Buy.  Avis complet  
1822,5, Bought this for the boyfriend. He’s really picky about his phones and no complaints so far! Easy to use and he likes the size of the screen. Thanks!  Avis complet  
1823,5, Bought this phone for my daughter for her birthday and she loves it.  Avis complet  
1824,5, This phone is great. It will end up replacing my iPad.  Avis complet  
1825,4, As usual Apple has produced a quality product. Liked the upgraded storage.  Avis complet  
1826,4, Takes some getting used to due to plus size but I like it and it seems to work well for now happy with phone  Avis complet  
1827,5, Love the size. Like the camera. It’s been a good upgrade from the 6.  Avis complet  
1828,5, The phone takes great pictures and the battery life  Avis complet  
1829,5," Teen son is happy with choice, was an upgrade from an old Android phone. Has plenty of cool features to keep him occupied.  Avis complet  "
1830,5, She likes her IPhone and all the new features and easy use.  Avis complet  
1831,5, I recommend this phone. I got a great deal from Best Buy.  Avis complet  
1832,5, Bought this for the boyfriend. He’s really picky about his phones and no complaints so far! Easy to use and he likes the size of the screen. Thanks!  Avis complet  
1833,5, Bought this phone for my daughter for her birthday and she loves it.  Avis complet  
1834,5, This phone is great. It will end up replacing my iPad.  Avis complet  
1835,4, As usual Apple has produced a quality product. Liked the upgraded storage.  Avis complet  
1836,4, Takes some getting used to due to plus size but I like it and it seems to work well for now happy with phone  Avis complet  
1837,5, Love the size. Like the camera. It’s been a good upgrade from the 6.  Avis complet  
1838,5, The phone takes great pictures and the battery life  Avis complet  
1839,5," Teen son is happy with choice, was an upgrade from an old Android phone. Has plenty of cool features to keep him occupied.  Avis complet  "
1840,5, She likes her IPhone and all the new features and easy use.  Avis complet  
1841,5, I recommend this phone. I got a great deal from Best Buy.  Avis complet  
1842,5, Bought this for the boyfriend. He’s really picky about his phones and no complaints so far! Easy to use and he likes the size of the screen. Thanks!  Avis complet  
1843,5, Bought this phone for my daughter for her birthday and she loves it.  Avis complet  
1844,5, This phone is great. It will end up replacing my iPad.  Avis complet  
1845,4, As usual Apple has produced a quality product. Liked the upgraded storage.  Avis complet  
1846,4, Takes some getting used to due to plus size but I like it and it seems to work well for now happy with phone  Avis complet  
1847,5, Love the size. Like the camera. It’s been a good upgrade from the 6.  Avis complet  
1848,5, The phone takes great pictures and the battery life  Avis complet  
1849,5," Teen son is happy with choice, was an upgrade from an old Android phone. Has plenty of cool features to keep him occupied.  Avis complet  "
1850,5, She likes her IPhone and all the new features and easy use.  Avis complet  
1851,5, I recommend this phone. I got a great deal from Best Buy.  Avis complet  
1852,5, Bought this for the boyfriend. He’s really picky about his phones and no complaints so far! Easy to use and he likes the size of the screen. Thanks!  Avis complet  
1853,5, Bought this phone for my daughter for her birthday and she loves it.  Avis complet  
1854,5, This phone is great. It will end up replacing my iPad.  Avis complet  
1855,4, As usual Apple has produced a quality product. Liked the upgraded storage.  Avis complet  
1856,4, Takes some getting used to due to plus size but I like it and it seems to work well for now happy with phone  Avis complet  
1857,5, Love the size. Like the camera. It’s been a good upgrade from the 6.  Avis complet  
1858,5, The phone takes great pictures and the battery life  Avis complet  
1859,5," Teen son is happy with choice, was an upgrade from an old Android phone. Has plenty of cool features to keep him occupied.  Avis complet  "
1860,5, She likes her IPhone and all the new features and easy use.  Avis complet  
1861,5, I recommend this phone. I got a great deal from Best Buy.  Avis complet  
1862,5, Bought this for the boyfriend. He’s really picky about his phones and no complaints so far! Easy to use and he likes the size of the screen. Thanks!  Avis complet  
1863,5, Bought this phone for my daughter for her birthday and she loves it.  Avis complet  
1864,5, This phone is great. It will end up replacing my iPad.  Avis complet  
1865,4, As usual Apple has produced a quality product. Liked the upgraded storage.  Avis complet  
1866,4, Takes some getting used to due to plus size but I like it and it seems to work well for now happy with phone  Avis complet  
1867,5, Love the size. Like the camera. It’s been a good upgrade from the 6.  Avis complet  
1868,5, The phone takes great pictures and the battery life  Avis complet  
1869,5," Teen son is happy with choice, was an upgrade from an old Android phone. Has plenty of cool features to keep him occupied.  Avis complet  "
1870,5, She likes her IPhone and all the new features and easy use.  Avis complet  
1871,5, I recommend this phone. I got a great deal from Best Buy.  Avis complet  
1872,5, Bought this for the boyfriend. He’s really picky about his phones and no complaints so far! Easy to use and he likes the size of the screen. Thanks!  Avis complet  
1873,5, Bought this phone for my daughter for her birthday and she loves it.  Avis complet  
1874,5, This phone is great. It will end up replacing my iPad.  Avis complet  
1875,4, As usual Apple has produced a quality product. Liked the upgraded storage.  Avis complet  
1876,4, Takes some getting used to due to plus size but I like it and it seems to work well for now happy with phone  Avis complet  
1877,5, Love the size. Like the camera. It’s been a good upgrade from the 6.  Avis complet  
1878,5, The phone takes great pictures and the battery life  Avis complet  
1879,5," Teen son is happy with choice, was an upgrade from an old Android phone. Has plenty of cool features to keep him occupied.  Avis complet  "
1880,5, She likes her IPhone and all the new features and easy use.  Avis complet  
1881,5, I recommend this phone. I got a great deal from Best Buy.  Avis complet  
1882,5, Bought this for the boyfriend. He’s really picky about his phones and no complaints so far! Easy to use and he likes the size of the screen. Thanks!  Avis complet  
1883,5, Bought this phone for my daughter for her birthday and she loves it.  Avis complet  
1884,5, This phone is great. It will end up replacing my iPad.  Avis complet  
1885,4, As usual Apple has produced a quality product. Liked the upgraded storage.  Avis complet  
1886,4, Takes some getting used to due to plus size but I like it and it seems to work well for now happy with phone  Avis complet  
1887,5, Love the size. Like the camera. It’s been a good upgrade from the 6.  Avis complet  
1888,5, The phone takes great pictures and the battery life  Avis complet  
1889,5," Teen son is happy with choice, was an upgrade from an old Android phone. Has plenty of cool features to keep him occupied.  Avis complet  "
1890,5, She likes her IPhone and all the new features and easy use.  Avis complet  
1891,5, I recommend this phone. I got a great deal from Best Buy.  Avis complet  
1892,5, Bought this for the boyfriend. He’s really picky about his phones and no complaints so far! Easy to use and he likes the size of the screen. Thanks!  Avis complet  
1893,5, Bought this phone for my daughter for her birthday and she loves it.  Avis complet  
1894,5, This phone is great. It will end up replacing my iPad.  Avis complet  
1895,4, As usual Apple has produced a quality product. Liked the upgraded storage.  Avis complet  
1896,4, Takes some getting used to due to plus size but I like it and it seems to work well for now happy with phone  Avis complet  
1897,5, Love the size. Like the camera. It’s been a good upgrade from the 6.  Avis complet  
1898,5, The phone takes great pictures and the battery life  Avis complet  
1899,5," Teen son is happy with choice, was an upgrade from an old Android phone. Has plenty of cool features to keep him occupied.  Avis complet  "
1900,5, She likes her IPhone and all the new features and easy use.  Avis complet  
1901,5, I recommend this phone. I got a great deal from Best Buy.  Avis complet  
1902,5, Bought this for the boyfriend. He’s really picky about his phones and no complaints so far! Easy to use and he likes the size of the screen. Thanks!  Avis complet  
1903,5, Bought this phone for my daughter for her birthday and she loves it.  Avis complet  
1904,5, This phone is great. It will end up replacing my iPad.  Avis complet  
1905,4, As usual Apple has produced a quality product. Liked the upgraded storage.  Avis complet  
1906,4, Takes some getting used to due to plus size but I like it and it seems to work well for now happy with phone  Avis complet  
1907,5, Love the size. Like the camera. It’s been a good upgrade from the 6.  Avis complet  
1908,5, The phone takes great pictures and the battery life  Avis complet  
1909,5," Teen son is happy with choice, was an upgrade from an old Android phone. Has plenty of cool features to keep him occupied.  Avis complet  "
1910,5, She likes her IPhone and all the new features and easy use.  Avis complet  
1911,5, I recommend this phone. I got a great deal from Best Buy.  Avis complet  
1912,5, Bought this for the boyfriend. He’s really picky about his phones and no complaints so far! Easy to use and he likes the size of the screen. Thanks!  Avis complet  
1913,5, Bought this phone for my daughter for her birthday and she loves it.  Avis complet  
1914,5, This phone is great. It will end up replacing my iPad.  Avis complet  
1915,4, As usual Apple has produced a quality product. Liked the upgraded storage.  Avis complet  
1916,4, Takes some getting used to due to plus size but I like it and it seems to work well for now happy with phone  Avis complet  
1917,5, Love the size. Like the camera. It’s been a good upgrade from the 6.  Avis complet  
1918,5, The phone takes great pictures and the battery life  Avis complet  
1919,5," Teen son is happy with choice, was an upgrade from an old Android phone. Has plenty of cool features to keep him occupied.  Avis complet  "
1920,5, She likes her IPhone and all the new features and easy use.  Avis complet  
1921,5, I recommend this phone. I got a great deal from Best Buy.  Avis complet  
1922,5, Bought this for the boyfriend. He’s really picky about his phones and no complaints so far! Easy to use and he likes the size of the screen. Thanks!  Avis complet  
1923,5, Bought this phone for my daughter for her birthday and she loves it.  Avis complet  
1924,5, This phone is great. It will end up replacing my iPad.  Avis complet  
