,stars,comments
454,5,Best iPhone yet! Love the faceid and the phone is super fast. Very responsive. The screen quality is amazing.
455,5,"My transition to the iPhone X got off to a tough start: I hit update iTunes and my PC before I could move to the new device. However, afterwards, I definitely enjoy the larger form factor, additional storage, and Face ID (which works great for me). Apple came through again when they seamlessly transition from Touch ID on the other phones to Face ID on the iPhone X. I was hesitant about the larger size, but it works great except for carrying the phone in my back pocket."
456,5,This is the best iphone to date. Very fast and clear picture. You quickly adapt to no home button.
457,5,Used the trade in upgrade for my daughter. She loves all the new features. The photo quality is better. Although a smaller phone than the iPhone pluses - the screen is actually larger. All functions are done on the screen vs push button.
458,5,I'm in love with this device and my son will purchase one soon
459,5,This is my first smart phone. I have had it for about two weeks and am completely happy! It can do so much more that make phone calls. I am continuing to learn all about it.
460,5,It takes getting used to the phone without a home button but love the phone overall
461,5,"This is by far the best phone out right now! The operating system is so smooth for daily use, the size is great, and the camera is awesome!"
462,5,I completely love my Iphone X! This is by far the best phone I have ever had. The total feel of the phone is so much better than my previous Iphone plus. I wanted a large screen and that's why I choose the plus but it was too bulky in my pocket at work and hard to hold with one hand. The X gives you the great screen size in a smaller package and so much smoother to use with one hand. The operating system and the daily usage of the phone is a lot smoother as well and the camera takes the best pictures.
463,5,I LOVE my new IPhone X! The facial recognition is awesome & very convenient! So glad I made this purchase.
464,5,I love this phone! It’s camera is amazing and makes every picture look stunning!
465,5,The iPhone x is really fast and it recognizes my face almost instantly and I hope that you enjoy this product to.
466,5,This is the best iPhone yet. The Face ID is fast and effortless. The camera is amazing and the A 11 bionic chip is the fastest chip in any smart phone on the market!
467,5,The feel and the size is very comfortable to hold and use. A lot of people complain about not having a home button or having to get used to not having it. It only took about a day (if that) to get used to the swipe feature. Very good phone and I love the wireless charging.
468,4,Moving from android to iPhone was never going to be easy but I’m now getting use to it. My only disappointment is the apple technology is miles behind android or more specifically samsung.
469,3,It looks great but still has a lot of issues that apple needs to deal with. I have ATT for service and the phone has been unresponsive many times forcing resets. Also if the glass is different and is more resistant to nicks and scratches why do you need the glass protector.
470,5,finally getting closer to competing with android phones but much better quality.
471,5,This phone is amazing! Love all the new features that you get! Make sure you don’t leave the store without a case for it!
472,5,well packaged
473,5,"Why would you go from a 68G to a 200+G without something in the middle? I will NEVER use all the data (but knew I’d be over the 68). Love the screen size, not too hip on the amount of time it takes to unlock the phone"
474,4,The phone is great love it take a little getting used to the functions but worth it.
475,5,Like I said in my first post love this phone. Once you get use to the fact there’s no home button anymore it become one of the best iPhones yet.
476,5,It’s a great iPhone just takes getting use to. Once you get use to the fact there’s no home button anymore it makes everything that much easier.
477,5,I purchased the iPhone X even though I heard reviews of it not being worth the money. I absolutely love this phone. I love that is is less bulky but you have a larger screen. Fits into wristlets where my iPone 6 Plus did not. The face recognition is one of my favorite features. I don’t miss the button! It was a slight learning curve but I love it!
478,5,"After almost two months of using Face ID, it's clear this is one of those innovations that's immediately both intuitive and invisible, and will eventually prove indispensable. It's at it's most convenient when you've got wet fingers, as that would usually result in many failed authentication attempts with Touch ID. However, it's at it's least convenient when wearing the darkest of sunglasses, as authentication fails more often than not (although it's fine with most sunglasses). While on the inconveniences, I've also found that touch-to-wake and raise-to-wake aren't worth the cost to battery life as the phone seems to keep waking while I'm walking around with it in my pocket. This was causing the battery to drain much faster than it should. In order to further optimise battery life I use Smart Invert to convert while backgrounds to black, as the OLED screen should be able to switch off any full-black pixels. Once enabled, triple-pressing the side button toggles it on and off so it's fast to disable it when you need to (it's only moderately ""smart"" so it still inverts the colours in most images). Coming from a 6 Plus, I much prefer the narrower, longer form factor of the X. It's a lot easier to use with one hand. The screen is also noticeably better, particularly viewing photos and videos. However, perhaps the most significant improvement is in the camera. While it struggles in low light, or zooming into long distance, in most situations it takes extremely good photos. Rather than bemoan the loss of the headphone jack, I've taken the opportunity to pair the iPhone X with BeatsX wireless earphones. Similar to the change from Touch ID to Face ID, now it's hard to imagine going back. Overall, the iPhone X is an amazing device. Given how much we rely on our smartphones, to me it's been well worth the investment."
479,4,"Screen size wonderful. Color of phone, Love. Easy keys when dialing. Slim enough to fit in pocket of pants without being too bulky."
480,4,I Switched from Android to Apple. The reliability on my IPhone is much better. I’m glad I made the switch
481,5,It does what ever you want it to do. I enjoy it I recommend
482,5,"iPhone X is a pretty good phone. I’m having issues with my visual voicemail, but I think that’s a software issue, other than that nice phone."
483,5,This is an amazing phone. The new features are stellar!
484,5,The larger screen is great. The size of phone is perfect. Only bad thing is you have to learn how to do functions all over again.
485,5,Does everything advertised. Face recognition is amazing. A few changes to get used to (no home button anymore)
486,5,"Love the face unlock, True Tone display, I will say is a much better screen conpare to my old iPhone 6s."
487,5,Easy to get everything transferred and going. Nice pictures and getting us to no home button was easier than expected.
488,5,My daughter Loves this phone & all the different features..
489,5,"Another great apple product, not having the home button is taking a lot to get use to but overall a great phone!"
490,5,Apple comes through again! The Apple X is everything I thought it would be and more! Great device!
491,5,Always Apple provides best smartphones. I definitely recommend to my friends.
492,4,This a great phone and I love the quality of the photos.
493,5,I surprisingly like the iPhone X coming from a iPhone 7plus. Even though it’s a smaller phone it has a equally large screen. And the camera is awesome
494,5,"This is my third iPhone, and there are great new features. It’s user friendly, very responsive. The only downside is the (provided) adapter needed to connect the earbuds."
495,5,"Bought 3 if these as upgrades for our kids phones. Needless to say, we’re now the best Dad and Mom on the planet."
496,5,Love the iPhone X. So much fun to use. Not having a home button is great!
497,5,What’s not to love!?! Totally enjoying my new iPhone.
498,5,Fast clean clear love this phone. Worth the price.
499,5,This phone is awesome the price is a little high but well worth it!
500,5,Absolutely best phone I’ve ever owned !!! And I have owned a lot of them...
501,5,Great phone super fast love the screen and love the compact phone with the large display
502,5,iphone X features an all-screen design with a 5.8-inch Super Retina HD display with HDR and True Tone. Designed with the most durable glass ever in a smartphone and a surgical grade stainless steel
503,4,Amazing portrait filter for both cameras! Facial recognition is absolutely amazing! The only downside is the size of the phone itself!
504,5,"Great for me but it’s smaller than the plus that I had. Disappointed in the screen size though, even though it’s bigger when videos play they are the same size as my previous 6 plus"
505,3,"At first I was a little hesitant to buy this phone because it was it was so expensive but with the investment I had already made with apple I figured I would give it a try. I was not disappointed. While it is true that many of the touted features (face rec, wireless charge, etc) are a nice to have, they have been around for some time now. I, like thousands of others, are disappointed in the lack of a headphone jack but am making due with some bose earbuds I bought with it. At any rate, my initial feedback is good but I do not see the cutting edge technology that Apple is known showing up in this phone. Dont get me wrong, it is a great phone but so are the other phones in this ""class"" of premium phones."
506,5,I’ve only had this iPhone X for three days but it was easy to get used to. I have noticed that the battery last longer than my previous iPhone 6.
507,5,"Originally had no desire to upgrade to the iPhone X, but it’s by far the best iPhone released to date."
508,4,Been excited about this iPhone I upgraded from a 6plus so I definitely was do for an upgrade. I wanted a whole different iPhone than all the previous ones they all pretty much look the same to me. So like I said I went from a plus to this n I must say even though the screen is bigger on this new iPhone I liked the screen on the plus it’s wider n when texting the keyboard ain’t as crammed. Another thing is the whole swipe is totally different then regular iPhones. I hate the whole closing of apps seemed easier to do on other iPhones. Plus had to YouTube how to screen shot since there’s no button. It’s a whole learning experience. I miss my plus
509,5,"the iphone x is amazing. it has great camera loud and clear speakers and best of all, long battery life..."
510,5,"Nice camera, bigger screen and easier to carry, Love the face recognition"
511,5,"Don’t listen to what the tech review site says, this new Apple iPhone X has completely redesign not only what the new standard of edge to edge display should be on a phone but also the new way users interact with their smart phones. Apple sets the standard when they introduce the home button for the first smartphone in the world, and now they are first to introduce no home button for smart phone user interface. The new flow is also so much quicker because we no longer tap on the screen to perform action we now also swipe and slide which means the swipe up to go home is a natural flow. Face ID is also how the fastest way to unlock the phone and performing and ID verification. These two features are what sets this phone apart from the rest of the competitor and no doubt will be the new standard moving forward."
512,5,"Best iPhone yet they really got everything right. Steep price but, worth it in the end."
513,5,"Love the new iPhone. Easy to use, intuitive ... such a joy to use."
514,5,"Not sure what I can say about it. If you’ve always had an iPhone this is a major improvement. If you coming from android, welcome and enjoy. The simplicity of the iPhone makes your life easier."
515,5,The camera has so may options the pictures are much better than the IPhone 7
516,5,"It’s not perfect but then again, it comes pretty close to it. Closer then anyone else. Love it. Not really happy about the battery percentage not being displayed but I’ve learned to live with it. Small learning curve with the new gestures but very easy to get used to and within the first few hours you’ll feel at home with it. Recommend."
517,5,This is a great iPhone to have. It might take a little getting used to with the new swiping gestures but very easy to learn!
518,5,There is a bit of a learning curve at first with the lack of a home button but overall apple delivers! The facial recognition is super convenient and the gestures make you feel like you are more in control. The pictures it takes are beautiful. Hands down the best iPhone yet!
519,5,Love this phone face recognition is pretty cool just have to get use to the size
520,5,This was a gift for my daughter She really likes it The Samsung app doesn’t let her watch work as well as her Samsung phone
521,5,This phone is amazing. It literally is a small computer. The possibilities are endless.
522,5,"Great item! High quality, looks great. Easy process. Love my new phone!"
523,5,"Upgraded from 6plus to iPhone 10. Pretty much same interface, just with a new face lift. Love the new design. Only took a few hours to get use to gesture."
524,5,This phone is awesome. There is a small learning curve with the home button being removed.
525,5,Great camera and I love Face ID which is more secure than Touch ID
526,5,There's a bit of learning this phone since I was use to Samsung. I like it a lot and it's getting easier. Perfect size phone. No problems so far.
527,5,Oh gosh! I’ve been waiting for this time! I finally got the iPhone X! A great product! It’ll change your life!
528,5,Gave a 5 working great does what I want love the color and right size
529,5,I am loving this phone. It is way faster and responsive than my iPhone 6
530,5,Always owned IPhones but this one seems to be the best yet
531,5,I love this phone even though I do not know how to fully use it yet it’s awesome
532,5,Very happy with our new iPhone X. Love the face recognition. Its very accurate
533,5,Love our new phones!! They made the change very easy
534,4,"Great smartphone by a great company. Can’t help but to acknowledge it is certainly overpriced, especially considering that there is not many essential accessories in the box. Also, sometimes apps freeze and one has to restart the phone. The 5 watt charger that is included is sure underwhelming. The face recognition technology is fairly great though. I would recommend the iPhone X over many other alternatives."
535,5,Takes a little getting used to but it is worth it.
536,5,"This phone is awesome, design, performance, battery life, sounds, you name it. Best phone I've owned hands down!"
537,4,It's a little complicated to figure out all of the new functions and to get over using things i'm used to.
538,5,I am so happy that I got this phone. It is even better than I expected.
539,5,I love my new iPhone X. It is smaller in my hand than the 7 Plus I had prior but I quickly adapted and wouldn’t go back. Must have!
540,5,I’ve always had android phones. After seeing one of these in person I couldn’t resist. Absolutely love it. Camera is amazing.
541,5,The phone is good. Only problem I have with the phone is that it’s small thought they would have a plus size for it but other then that it’s good.
542,4,"I've read a bunch of negative reviews that were obviously from people that didn't take a few simple steps to ensure the transition to a new technology went as flawless as possible. So let's start with FaceID. When setting it up, don't hold it straight out in front of you like you're taking a selfie, instead try to hold the phone as close as you can to the normal spot you would hold it for daily use. Seems simple right? Most don't think about that, which is why they have issues with recognition. I even took an extra precaution to shave my face before setting it up, being that I go from clean shaved to full beard several times throughout the year it made sense to do it. I also turned off the setting that requires eye contact with the phone, knowing that I wear sunglasses, including polarized lenses that would hinder the phones ability to see my eyes, to streamline the process of unlocking my phone. I don't have anything to hide from anyone close to me so there's no need to worry about the top tier security FaceID settings. Also if I were to misplace my phone I can easily find and/or wipe the device from a friends phone or a laptop via iCloud. The point of all this is taking those extra few steps setting up the FaceID and toning down the security a pinch, I now unlock my device faster than touchID ever did. Getting the hang of the new gestures and locations of said gestures sure helps too. Speaking of new gestures, a simple Google and/or Youtube search will teach you every new gesture and feature of the X in less than 8 minutes. So there's that. Another thing I never really understood was everyones lack of knowledge about apples Family Sharing program available to every iDevice. If you have a significant other, or an entire family using apple products, take advantage of this service. While I'm on the subject, why spend hundreds more on a phone for the top storage when you can pay $3/month for 200GB of iCloud storage. I don't have a single photo/video/music file on my phone, all of it instantly goes in the cloud, which is easy to manage from a computer if you ever come close to filling that space. I have the 64GB iPhone X and only use 21GB currently, including the 8GB of system software. Most of the space I've filled is with apps, books, and messages. I also take advantage of Apple Music family plan. I don't use any other music service anymore, and I've tried them all. I do all of this on the 8GB VZW data plan with only myself and SO on the plan. If you plan ahead and download items you may want in the near future over wifi, then you'll have it during the time you can't or don't want to use cell service. It's not that difficult folks. Save yourself some time and money with a little thinking and planning. The design of the iPhone X is beautiful, I love the smaller size, never was a fan of the plus sized phones. The battery is fine but could be better, I've optimized my settings to prolong battery life and I'm down to 10-20% by the time I get in bed after a day of medium to heavy use. The notch will disappear after a week or two, unless you are a weird ocd freak out when your pencil is sitting on the desk at 1 degree off vertical. I like it to be honest. If you're uncertain about trying the iPhone X get on Youtube and watch several thorough reviews, and go to a store to try it out yourself. If you do that, you should know within a few minutes of handling it whether or not you will enjoy it. Other than FaceID, ""The notch"", loss of home button, addition of new gestures it's basically the same as every other iPhone. Take your time and be patient. If you hate it, you hate it, that's that. Keep this in mind, this phone is the first of it's kind in a new direction that Apple has taken. It's going to have issues, and people are going to hate change. Just the way it is. I've tried every single phone operating system. Seriously, I've had a windows phone, a blackberry, a motorola, a samsung, nokia etc etc, all of which were great in their own ways and horrible in others. iOS is by far the most streamlined and secure os out. I..."
543,5,the best iphone ever made. a great phone at an extreme value.
544,4,Bought at Amazon store with great help from salesman. Got unlocked to use with my company account - simple activation. Phone itself is awesome with Face ID and an incredible screen. Decent battery life thus far :)
545,5,Love the large screen in the same size phone. Best iPhone yet
546,5,"I’m a huge iPhone fan, and love the new features of this phone, especially wireless charging and FaceID"
547,5,I really like the new features on this phone. Camera quality is great
548,4,Great phone with a lot of extras. It's awfully pricey. I am concerned that maybe Apple dialed back the speed on the old phone I had in order to sell the newer products. Great customer service from Best Buy
549,5,The phone is great with many excellent features. It was easy to set up and transfer data/photos from my older iPhone 6. Only tricky thing was understanding how to transfer my existing service but a quick web search got that taken care of.
550,5,I absolutely love this phone. The cameras are awesome!!
551,5,I absolutely love this phone! I’ve had it just over a week and I was used to everything new within a day except the feature where you have to hold an app before swiping up to hard close them. My new favorite feature besides Face ID is the portrait mode in the camera and the upgraded cameras!
552,5,Wow!!Great phone and I’m still learning new features!! Wow!! Expensive!! Not sur yet if it’s worth the extra cash but I am enjoying it if I can just remember that there is no home button!
553,5,I love my new cell phone. It took time to learn all the new features. But with the help of Google and the awesome Best Buy employees I have learned how to use my new phone.
554,5,I love this phone. It has an amazing camera and the screen resolution is amazing. Took a minute to get used to no Home button but now would not go back to a button
555,5,The best iPhone ever made. The best camera on a phone and at a tremendous value.
556,5,I’m a apple product person and I enjoy my upgrade. Now I’m talking with Family and Friends about the latest apple products
557,5,Went from 6+ to x. Love love love. Only took a few minutes to transition with the changes. The new size is great. Basically same screen size as the 6+ but easier to hold.
558,5,At first its hard cause were all used to the button in the bottom but in 1 day of usage you get used to it. Overall phone great
559,5,Coming from a iPhone 6 with only 64 gb it was a huge step into the world of amazing technology with the Face ID and animojis and live pictures I love it
560,5,I really enjoy the Animoji I can send to my kids when there having a bad day in school to cheer them up and it’s a great piece of technology for when I need to take a picture
561,5,"Being an “Apple” Person, naturally I got the iPhone X. Not a bad thing to say about it."
562,4,"This phone is what it is, another iPhone. It operates the same as my old one for an extra $500."
563,5,My wife really likes it a lot I would recommend it
564,5,I went from the 7 Plus to the X and am happy with the results.
565,5,Best phone I have purchased..highly recommended much better to use than Samsung 8+
566,5,"The updated features are awesome. Same phone, different name though."
567,5,I like the phone. I thought it came with airpods. only disappointed part
568,4,"All in all a great pocket computer. There are a few things which take getting used to, but nothing I’d consider a dealbreaker. App developers haven’t yet fully embraced the design to allow for the notch, but I’m sure they’ll catch up. Meanwhile the workaround is to simply flip the phone and you can use hidden buttons. FaceID leaves a bit to be desired, I don’t always want to assume the position to open my phone."
569,5,"When I saw the first ad for the iPhone X I was like I want that phone. Now that I have had it since the release date I love it but at first I was like oh my what have I done.but I’m happy I stayed with the x. People complain apps are not setup to take full advantage of the x , sadly they knew this going in. Yeah it’s not as big as my 7 plus but you know over all it seems to be a way better phone. The call clarity is amazing. The battery life last a full 2 days for me. The screen is breath taking. And people keep saying the phone is fragile I don’t see it I have dropped mine from waist height about 6 times not even a scratch or crack"
570,5,"I have been using my iPhone X for about 4 weeks. It is the best and fastest iPhone on the market. I am amazed by its screen - no other iPhones can beat it. It is so fast. No delays to open apps on it. I love it, although I have to admit it is quite expensive."
571,5,This is my second iPhone ever.! And I must say this iPhone X has really stood up to its hype. The battery life is amazing and the extra screen size is really nice. You get used to the small center screen cutout.
572,5,"a nice upgrade from the iPhone 6s Plus, couldnt be happier."
573,5,"I have just gone from an iPhone 4s to the iPhone X. It is like learning all over again what a iPhone can do. With the help of my granddaughters (10 & 12) I now feel pretty comfortable with the new iPhone X. However, there's still a number of things I need to learn before I consider myself confident to explain them to others."
574,5,my son had to have it for xmas and its a good phone but didnt live up to the hype for this exclusivity that they were trying to sell
575,5,"The iPhone X definitely meets my expectations. It’s certainly a lot smaller than the 8 plus, but if you think about it the bezels are the size difference between the 8 plus and the X. Battery life is awesome, but it is my first day using it so I’ll see how it tapers off with use. Face ID works like a CHARM. Quick and easy. Very satisfied with Verizon’s network too, speedy and reliable. Overall I am one very happy satisfied customer!"
576,5,"I purchased the iPhone X last month and I'm not disappointed with any of the changes or upgrades from my iPhone 6. Th picture quality is much better, it's much faster and with Face ID you access it instantly."
577,4,The size is great bigger screen than 7plus but overall smaller phone. Difficult to get used to no home button.
578,5,Love it and try to ignore how much it cost. Purchased on vacation so sightless cheaper. After picking up old iPhone 6s the new screen feels worlds better on the new phone. While the new X is noticeably heavier than the 6s the new iPhone X feels more solid and looks super chic.
579,4,So I have had my iPhone X for two months now and I love it. It took me a little time to adjust to the changes like closing apps is different and the zoom in and out still annoys me but overall the battery lasts the larger screen is good and it is quick too to open and close browsing windows.
580,5,I love this phone. It is super smooth and not having the home button has already been forgotten. I love the big screen.
581,5,This phone was a Christmas present for my teenage son which is an upgrade from iPhone 6s plus. He loves it. Great sounds and excellent picture quality.
582,5,"I love my new phone. The phone has streamlined features and new features that make it easier to use. The picture quality is excellent. You still get the big screen without all of the extra phone size so the phone is much easier to handle, even with a case."
583,5,This is my first new phone since the iPhone 6. It’s also the first new phone since the 6 that I thought had enough new features to warrant a new phone. Face ID is awesome.
584,4,The size of the phone is perfect. Only bad thing is that you need to learn how to use it all over again.
585,5,"Coming from previous generations of iPhones, I was skeptical on upgrading to an iPhone without Touch ID and no home button. All I can say I am glad I did it! The Face ID works much better than I even imagined! Even better than Touch ID! I also don’t miss the home button. It will take less than a day to get used to the swiping. It’s a great iPhone!"
586,5,"I have always used iPhones and the ""X"" is the best iPhone yet..."
587,1,"It's Terrible. Everyone that I speak to (on the phone) says that it sounds as if I am underwater before the crackling begins and I have to hang up . Now, I have to return the phone within the 2 week window of purchase which is a real inconvenience for me as I have a broken leg that I can't bear any weight on."
588,5,"Fast, amazing display, great camera, and handles all apps and games smoothly."
589,5,This new iPhone is awesome. The speed and the facial recognition as well as the new screen make it a great upgrade from my old phone
590,5,This has all the latest bells and whistles...but getting use to not having a hoe button is a challenge...once you get over that it's all good
591,4,This is a good product for Apple fans. I was looking for a bigger and larger screen device say like 8 plus size with full edge to edge screen.
592,5,"I’ve had pretty much every iPhone going back to the original one. I love this new model. The Face ID works even when it’s dark in the room. Of course the screen on the phone is great. I do miss having a big iPhone, but I’m a big fan of this one"
593,5,This product is awesome! Love the facial opening it is fast!
594,5,I am a gadget lover. I am still finding new things about this phone.
595,5,so far so good...love the phone. still exploring..
596,5,My wife loves her new iPhone X. She loves the camera the most. Much faster too!
597,5,"There are two sides, the apple fan and the non-apple fan. I happen to be in the middle but love this purchase. Great features, love the camera."
598,5,Works well and good reception. Would but again needed.
599,5,Slight learning curve but actually feel the phone is more user friendly and intuitive
600,5,"This is an amazing phone, with amazing technology! The screen is mesmerizing and it is very intuitive to navigate. Camera is great, and all the apps work well. I love this phone and recommend it to everyone!"
601,5,This phone is the best iPhone yet. Great picture quality.
602,2,More hype than substance. While the facial recognition system is nice performance is lacking. Phone connection is not clear. Have many complaints that I can not be heard when calling others compared to my old iPhone 7plus. Despite the hype screen size is underwhelming. Improvement on the top & bottom of screen is ineffective when watching video. Width significantly smaller than iPhone 7+ that impacts reading. (See Photo). Best feature is the camera that allows greater control. Multiple consumer reviews state it is the most breakable phone ever. Finally uying experience was dreadful. Miss days when customer service personal instead of dropped internet connections. Plans that promote free upgrades are worthless when new phones work less effectively than ones they replace.
603,4,The absence of the home button is one thing. Takes a day or two to get used to...other wise a nice fast phone but worth the money....I guess we’ll see.
604,5,While not the most impressive thing in the market for us iPhone fans it’s greatest so far. Personally iPhones are the only type of cellular device I use.
605,5,I’ve only been in the iPhone life since the 6s but holy wow the 7 plus was ok the 8 wasn’t much of a upgrade in my eyes even though it had the same internals as the X but man I tell you what the X is gonna give it to ya everything you want great battery life amazing photos it’s got it all the size is amazing granted some apps aren’t optimized for it yet but I don’t care I can adapt until they are ready the Face ID I didn’t know about at first but it’s great
606,5,Easy setup face unlocked real cool after almost a month I still learning. But learning is fun. Version tried to telling me Samsung note was better but when I saw the size it’s way to large to use as phone or even put in pocket way to large. But nothing better than iPhone X.
607,4,"I just notice that sometimes the system froze. and i want to review the design of the physical phone. It is sometimes confusing which is top or bottom. Maybe i just used to the previous iphone style that there is a home button. Iphone x doesnt have home button but it screen design on top, the curve, for me is not good. I think it is better if the style of the top and bottom is the same. Just straight. I think they maximise the space."
608,5,The camera is great and the new emojis are fun to play around with.
609,4,I am happy with look and battery life of my new iPhone. I do miss the home button. It was hard to get used to the new setup. Facial recognition is cool when it works for me.
610,5,"I was skeptical at first with the face ID, I remembered the early days of touch ID and Apple pay and hated it. A few days of using the iPhone X, face ID works all the time and the swiping from the bottom comes naturally. Love the bigger screen yet it is only slightly bigger than my old iPhone 7, there are people like me who does not like phablet. A little pricey but worth it!"
611,5,"Great upgrade from an iPhone 6S. In terms of UI it's the exact same as any other iPhone but that's what I love, consistency."
612,5,I always have the best shopping at Best Buy always give me the best deals with the price match
613,3,"Overall pretty good. Nothing extravagant. If you are accustomed to an iPhone plus, I certainly would not recommend. The full screen feature is overrated and pretty much for the home screen and some videos on you tube. If the X came as a plus, I'd certainly get it. I think the advertisement for the full screen effect is misleading."
614,5,So glad I made the choice to get this phone. Best phone ever.
615,5,I’m loving this phone so far! Perfect size and fits in my pocket.
616,5,"This is my 3rd Iphone. I switched carriers from Sprint to ATT. So I decided to upgrade. Once past the learning curve this phone is relatively easy to use. Phone holds a charge throughout day, fast charges on the Samsung fast change, and color display is sharp. I probably could have been just as happy with the iphone 8, but the facial recognition is a revolutionary feature. This phone is smaller and very sleek, I really don’t miss the larger sized S plus or the weight or the battery life usage. Swiping is very easy and I don’t miss the finger button with facial recognition. I do recommend supplemental case and screen protection. Check out tutorials on Youtube and Apple. For all things said and done, I think, “it’s worth it .”"
617,4,"The much anticipated iPhone X, it's a nice product to show off but the face ID still needs some fine tuning. Overall it is slick and a good direction to go since it seems like the future iPhones will be buttonless."
618,5,I love the X. It’s lightning fast with lots of memory. A week into use I had a SIM card failure which was replaced by att.
619,5,"Are all apple products over priced? Yes, but this iPhone is a game changer. The gestures are easy to understand after playing with it for a few hours. A full screen on a mid-size phone is awesome. Finally wireless charging to iPhone. Great build quality."
620,5,Just have to get used to no home button but the clarity is amazing vibrant colors really fast processor
621,3,"Im honestly not very impressed with this phone. I was under the impression Apple was designing this phone with the ability to essentially be used as a computer, with connectivity to a keyboard and display. This is not a feature I would use often or is of great importance, but it is innovation and could help support the price of this. Additionally, why make this in all glass? (Aside from the fact that it will boost accessory sales as well as repair revenue). This phone still acts glitchy and I got the unlocked version with 256GB memorory. The unlocked version has 4GB of RAM vs the traditional iPhone X models (Carrier Specifict Models). You can research this to confirm if you doubt this is correct. I am at the point where I might just return the phone and either choose another alternative such as the Google2 phone or the BlackBerry KeyOne. My life is cluttered enough, sometimes getting back to basics is most important. Especially when the difference in price is $700.00!"
622,5,I love this phone! The camera takes such great pictures. The video quality is great as well. Best iPhone to date!
623,5,Its the future of iPhone. It's everything its described as being. Awesome display. Premium build quality. Premium finish. The list goes on and all. If your coming from a plus you will have to adjust to the new width but no big deal
624,5,Wonderful phone love it using it is so easy and simple better than iPhone 6plus
625,5,I purchased this for my husband and he loves the phone.
626,5,This is the best IPhone to date. iOS runs fast and bug free. The picture quality is upgraded with lighting and picture editing features not previously available. Beautiful display and design.
627,5,"I went to bestbuy to buy the iPhone x and I met David R. He helped me get approved for a plantium bestbuy credit card. He was such a great help, knew exactly what he was talking about, answered all my questions, has excellent customer service, very friendly and out going! I would recommend all my friends to him! Thanks so much for your help. And thank you Cary bestbuy for such friendly staff. I have been shopping here for a long time and I will continue to do so!"
628,5,Apple always produces a great product. That’s why they are so successful!
629,4,Not perfect but better screen real estate and camera. Easy phone and voice keep me with apple
630,5,Great phone with great apps. I recommend the 256G you will use the phone alot.
631,3,So I’m a Mac person and have a strong Mac ecosystem and this device is actually for my kid for Christmas but I played around with it to test it out and the display is great but the Face ID is kinda slow and hard to read at night or if you have something on you head. The phone is good overall just not worth the price especially with Apple beta testing this from its end users to come out with something better next year. Wait for the new one next year if you can.
632,4,My favorite thing is the camera. It takes wonderful pictures even at a great distance.
633,4,love the phone but next time i will be ordering in store had problems an stress online
634,5,"Perfect size, smaller than the plus but bigger than the regular. Faster on speed. Could have used different color on back glass"
635,5,"The previous 2 smart phones we had were Samsung (latest Galaxy S6). I got tired of reinstalling apps on my wife's phone after an Android upgrade. Also, my wife got proficient with reconnecting to the home WiFi after an Android upgrade. So far we have had one Apple OS upgrade and no issues except my wife had problems telling the OS that she did NOT want to use Apple Pay..."
636,2,"This is by far the best IPhone so far. I love everything about it, it is so smooth and so awesome to use! I am so happy that I have this phone and I recommend anyone that is deciding between the IPhone 8 and the IPhone X to get this phone! Actually, I recommend android users to switch to this phone, it is much better!! Oh and the speed is AMAZING, so fast!"
637,5,The Ferrari of phones . Pure luxury. A bycyle for the mind
638,5,"Love love my new phone. I was hesitant at first, but so happy with this beautiful phone."
639,5,I Love all these new features of the new iPhone “x”
640,5,The customer service was good they Got me the phone in no time.
641,4,I think I miss the home button. At least Siri is more responsive than she was on my 6plus. Not worth the extra expense just for the “new emoji” and the portrait camera which I use sparingly
642,5,Best phone ever owned so far I have gotten used to it fast
644,5,Nice! I actually like the smaller feel with the full screen.
645,5,No home button = no problem! Emojis are fun. The processor is amazing! Best iPhone Apple has ever made!
646,5,"Great phone, fast and has a lot of cool options. The face recognition program is fun."
647,5,I’ve owned every iteration of iPhone. I can easily say that without a doubt this is the phone we’ve been waiting for. From the full screen to the animoji’s and 4K Video. This is the one.
648,4,Bought a 8 Plus and a X. The 8 Plus was the first product I ever recommended not to buy based on the price versus improvements. The X has more improvements but has even a higher price. I actually like the simple improvements and was easy to figure it out. ( I’m old and not tech savvy) If you have the money it’s nice
649,5,"The next generation phone, best choice for younger"
650,5,Apple did it again. This phone has awesome battery life and the screen wows
651,5,I love this phone so far. It’s smart!!! Both cameras are magnificent and the battery life is a lot better than previous phones. Display is exceptional also.
652,5,Its a gift for my sister and she should be the one to review :p
653,5,The camera is phenomenal. I am ecstatic about all of its capabilities.
654,5,I thought that the X would be hard to operate because I had become really accustomed to the 6 Plus and didn’t really utilize that device to the full capacity but I am enjoying getting acclimated with the latest technology that Apple has released with the X. It’s definitely a great toy to have.
655,4,I absolutely loved this phone at first. I have been in the Apple store twice and on the phone 2 times. After I had to wipe everything off my phone and started over I am trying to fall in love again.
656,5,best purchase for the year. animated emoji best part of this version.
657,5,Great great great great great great great great great
658,3,"Upgraded from a 5s, huge upgrade. Too many bugs, Pandora makes it soft restar CONSTANTLY, the lock screen tends to disappear CONSTANTLY... things you wouldn’t expect from a $1,200+ phone."
659,4,Everything as advertised. Great phone and pics. Still exploring the fun things to do. Only wish that Best Buy would have included activation instructions for my upgraded phone. I was able to figure it out on my own but it just would have made things a little simpler
660,5,I love the phone. Apple has make another fine product.
